word,synonym,haiku
ETHER,Air,"Substance once believed / Upper atmosphere named this / Anesthetic too"
MELON,Fruit,"Sweet flesh hides in rind / Summer refreshment awaits / Juicy orbs of green"
HENCE,Therefore,"From this point forward / Logical conclusion drawn / Consequence follows"
CROWD,Throng,"Many press together / Mass of people fills the space / Numbers overwhelming"
MANGA,Comic,"Japanese art form / Stories told through drawn panels / Graphic narrative"
SWUNG,Arced,"Motion in the past / Pendulum completed path / Arc already done"
DETER,Discourage,"Warning stops the act / Prevention through consequence / Hesitation caused"
ANGST,Anxiety,"Existential dread / Worry beyond the normal / Deep unease persists"
VAULT,Safe,"Security holds tight / Treasure locked behind thick walls / Gymnast's leap as well"
PROUD,Pleased,"Achievement brings joy / Head held high with satisfaction / Honor in the self"
GRIND,Crush,"Friction breaks it down / Repetitive work wears on / Mill reduces all"
PRIOR,Previous,"Before this moment / Earlier in the sequence / Preceding in time"
COVER,Shield,"Protection applied / Something placed over the top / Hiding what's beneath"
TERSE,Brief,"Few words say it all / Economy of language / Concise to the point"
SCENT,Smell,"Fragrance fills the air / Nose detects what floats about / Odor identified"
PAINT,Color,"Pigment meets surface / Brush applies the coating smooth / Art or walls improved"
EDICT,Decree,"Order from on high / Authority makes it known / Proclamation sent"
BUGLE,Horn,"Brass call wakes the camp / Military signals sound / Notes without the valves"
DOLLY,Cart,"Wheels help move the load / Platform rolls the heavy thing / Transportation aid"
SAVOR,Relish,"Taste enjoyed at length / Pleasure drawn out slow and full / Appreciation"
KNEAD,Work,"Hands press through the dough / Gluten formed through repetition / Bread begins this way"
ORDER,Arrange,"Sequence established / Command given to be followed / Organization"
DROVE,Herded,"Past tense of the drive / Animals moved as a group / Traveled by the car"
ZEBRA,Equine,"Stripes of black and white / African horse stands unique / Pattern camouflage"
BUDDY,Friend,"Pal stays by your side / Companionship offered free / Friendship in a word"
ADAGE,Proverb,"Old saying persists / Wisdom passed through generations / Truth in few words"
INLAY,Insert,"Decoration set / Pattern embedded in surface / Craftsmanship displayed"
THIGH,Leg,"Upper limb so strong / Muscle powers the walking / Body's sturdy trunk"
DEBUT,Premiere,"First time on the stage / Introduction to the world / Beginning public"
CRUSH,Smash,"Pressure breaks the thing / Infatuation burns hot / Destroyed or in love"
SCOFF,Mock,"Derision expressed / Dismissing with contempt shown / Ridicule in sound"
CANON,Standard,"Official body / What counts as legitimate / Rules of the genre"
SHAPE,Form,"Outline defines it / Configuration established / Geometry shown"
BLARE,Blast,"Sound too loud erupts / Harsh noise demands attention / Volume at maximum"
GAUNT,Thin,"Flesh wasted away / Bones show through the hungry frame / Emaciated form"
CAMEO,Appearance,"Brief role stands out / Carved gem shows profile clear / Guest spot memorable"
JIFFY,Moment,"Quick as it can be / Time measured in the smallest / Instant passes fast"
ENACT,Perform,"Law passed into force / Playing out upon the stage / Making it happen"
VIDEO,Film,"Moving images / Recorded for later view / Visual media"
SWOON,Faint,"Overwhelmed by feeling / Consciousness slips away soft / Romantic collapse"
DECOY,Lure,"Fake draws attention / Hunters use this trick with skill / Distraction deployed"
QUITE,Rather,"To a high degree / Emphasis added to words / Considerably so"
NERDY,Geeky,"Intellectual style / Passionate about details / Smart is beautiful"
REFER,Direct,"Pointing to another / Guidance toward the source given / Reference is made"
SHAFT,Pole,"Long narrow passage / Column stands or light comes through / Handle of the tool"
SPECK,Dot,"Tiny mark appears / Almost too small for the eye / Minuscule presence"
CADET,Trainee,"Young soldier in training / Military student learns / Officer to be"
PRONG,Tine,"Fork's pointed finger / Projection stabs the food / Utensil's extension"
FORTE,Strength,"What one does the best / Area of excellence / Specialty defined"
PORCH,Veranda,"Outdoor room awaits / Shelter from sun still outside / Transition space"
AWASH,Flooded,"Covered with the wet / Overwhelmed by abundance / Swamped in the plenty"
JUICE,Liquid,"Fruit squeezed for its drink / Essence extracted from flesh / Sweet refreshment pours"
SMOCK,Apron,"Garment guards the clothes / Artist's protective layer / Work wear coverage"
SUPER,Great,"Above and beyond / Excellence that stands apart / Quality supreme"
FERAL,Wild,"Domestication lost / Animal returns to nature / Untamed once again"
PENNE,Pasta,"Tubes cut at an angle / Italian noodles hold sauce / Shape matters for taste"
CHALK,ite,"Soft white marks the board / Cliffs of Dover made of this / Dusty writing tool"
FLAKE,Chip,"Small piece breaks away / Snow falls in these crystal forms / Unreliable person"
SCALE,Measure,"Weight determined here / Climbing up the surface rough / Fish armor as well"
LOWER,Drop,"Bringing down the height / Reduction from where it was / Decrease achieved here"
ENSUE,Follow,"Coming after this / Result proceeds from the cause / Consequence arrives"
ANVIL,Block,"Iron shaping base / Hammer strikes against this mass / Blacksmith's tool awaits"
MACAW,Parrot,"Colors bright as sun / Tropical bird squawks its song / Rainforest jewel"
SAUCY,Bold,"Attitude with spice / Impertinent but charming / Cheeky in manner"
OUNCE,Measure,"Small weight counted here / Liquid or solid amount / Fraction of the pound"
MEDIC,Healer,"Medical help comes / Battlefield or ambulance / Care in the crisis"
SCONE,Pastry,"British tea treat waits / Cream and jam complement it / Baked good crumbles soft"
SKIFF,Boat,"Small craft skims the waves / Shallow water vessel glides / Minimal and light"
NEIGH,Whinny,"Horse voice calls across / Equine communication / Stable sounds ring out"
SHORE,Beach,"Land meets the water / Edge where waves arrive and leave / Coastline stretches far"
ACORN,Nut,"Oak tree's seed awaits / Squirrels gather autumn's gift / Mighty from the small"
BRACE,Support,"Structure reinforced / Preparation for impact / Holding steady firm"
STORM,Tempest,"Weather turns to rage / Wind and rain assault the land / Nature shows its power"
LANKY,Tall,"Long and thin defined / Height without the matching bulk / Gangly limbs extend"
METER,Measure,"Length or rhythm counted / Poetry's beat established / Distance standardized"
DELAY,Postpone,"Time pushed further out / What was scheduled waits longer / Later than expected"
MULCH,Cover,"Garden bed protection / Organic matter spread thick / Soil improvement"
BRUTE,Beast,"Strength without refinement / Force applied without the grace / Animal power"
LEECH,Parasite,"Blood sucker attaches / Taking what it doesn't give / Medical use too"
FILET,Cut,"Boneless portion served / Premium meat or fish piece / Butcher's careful work"
SKATE,Glide,"Blades or wheels carry / Ice or concrete playground waits / Rolling or sliding"
STAKE,Post,"Claim marked in the ground / Risk placed on the outcome / Wood driven in earth"
CROWN,Tiara,"Royal head adorned / Top of the tooth restored / Victory's symbol"
LITHE,Flexible,"Body bends with ease / Grace in every movement made / Supple and agile"
FLUNK,Fail,"Test not passed at all / Academic failure comes / Grade falls far too short"
KNAVE,Rogue,"Dishonest man waits / Card between ten and queen / Scoundrel old-fashioned"
SPOUT,Gush,"Liquid pours from here / Whale breathes through this blowhole / Teapot's extension"
MUSHY,Soft,"Texture lost to mush / Sentimentality runs / Overcooked result"
CAMEL,Dromedary,"Desert ship with humps / Water stored for journeys long / Sand dune traveler"
FAINT,Weak,"Consciousness slips away / Barely perceptible trace / Dizzy toward darkness"
STERN,Strict,"Back of the ship waits / Discipline without the smile / Serious demeanor"
WIDEN,Expand,"Making broader now / Increase in the lateral / Spreading side to side"
RERUN,Repeat,"Show played once again / Broadcast of previous air / Nothing new to see"
OWNER,Proprietor,"Possession belongs here / Legal claim to property / Mine says this person"
DRAWN,Sketched,"Picture made with lines / Exhausted from the effort / Pulled into the space"
DEBIT,Charge,"Money taken out / Account balance decreasing / Subtraction recorded"
REBEL,Dissenter,"Against the powers / Fighting what authority says / Revolution lives"
AISLE,Passage,"Walking path between / Grocery store corridor / Wedding pathway too"
BRASS,Metal,"Copper zinc alloy / Military officers / Bold and shameless too"
HARSH,Severe,"Unpleasant extremes / Criticism without softness / Environment rough"
BROAD,Wide,"Extent side to side / Expansive in the measure / Not narrow at all"
RECUR,Repeat,"Happening again / Pattern comes back around / Cycle continues"
HONEY,Sweet,"Bees make this gold treat / Term of endearment spoken / Nectar transformed"
BEAUT,Beauty,"Impressive to see / Australian slang for great / Something spectacular"
FULLY,Completely,"To the maximum / Nothing left out of the count / Entirely so"
PRESS,Push,"Force applied with weight / Media asks the questions / Clothing smoothed with heat"
SMOKE,Fume,"Fire's visible breath / Rising gray obscures the air / Burning leaves its trace"
SEVEN,Number,"After six comes this / Lucky for the superstitious / Week's count of days"
TEACH,Instruct,"Knowledge passed along / Learning facilitated / Education's act"
STEAM,Vapor,"Water turned to gas / Heat transforms the liquid state / Cooking method too"
HANDY,Useful,"Convenient to have / Skill with tools and fixing things / Ready when you need"
TORCH,Flame,"Fire held in hand / British word for flashlight too / Light to carry far"
THANK,Appreciate,"Gratitude expressed / Acknowledgment of kindness / Debt of feeling paid"
FAITH,Belief,"Trust without the proof / Religious devotion deep / Confidence complete"
BRAIN,Mind,"Organ thinks the thoughts / Intelligence housed within / Grey matter works hard"
RIDER,Jockey,"Mounted on the back / Traveling via animal / Passenger on wheels"
CLOUD,Vapor,"Water in the sky / Data stored remotely now / Floating white and gray"
MODEM,Router,"Internet connects / Signal translated to use / Online access point"
SHELL,Husk,"Hard outer covering / Beach treasures wash to shore / Ammunition case"
WAGON,Cart,"Wheels carry the load / Children's toy or pioneer / Transportation old"
TITLE,Name,"What the thing is called / Ownership documentation / Championship prize"
MINER,Digger,"Underground worker / Extracting earth's buried wealth / Coal or gold seeker"
LAGER,Beer,"Bottom fermented / Light and crisp refreshment waits / German brewing style"
FLOUR,Powder,"Grain ground to dust fine / Baking starts with this substance / Kitchen essential"
JOINT,Connection,"Where two parts meet up / Body's bending points defined / Shared cigarette too"
MOMMY,Mother,"Child's name for parent / Nurturing feminine force / Family foundation"
CARVE,Sculpt,"Blade shapes the material / Turkey at Thanksgiving / Art from the solid"
GUSTY,Windy,"Wind comes in strong bursts / Air moves without steady pace / Blustery weather"
STAIN,Mark,"Discoloration stays / Spot that won't wash out easy / Permanent blemish"
PRONE,Liable,"Face down position / Tendency toward something / Likely to occur"
GAMUT,Range,"Full extent displayed / All the way from A to Z / Entire spectrum"
CORER,Tool,"Apple preparation / Device removes the center / Kitchen gadget works"
GRANT,Give,"Bestowing the gift / Permission or funding given / Request approved"
HALVE,Divide,"Cutting into two / Equal portions from the whole / Split down the middle"
STINT,Period,"Time spent at the task / Brief assignment completed / Tour of duty done"
FIBER,Thread,"Strand makes up the whole / Roughage for digestion / Building block of cloth"
DICEY,Risky,"Outcome uncertain / Chance plays too large a role / Precarious state"
SPOON,Utensil,"Bowl shaped for the soup / Cuddling position named / Feeding instrument"
SHOUT,Yell,"Voice raised to the max / Volume turned all the way up / Loud communication"
GOOFY,Silly,"Absurdity reigns / Not to be taken serious / Playfully foolish"
BOSSY,Domineering,"Ordering around / Taking charge too much perhaps / Controlling behavior"
FROWN,Scowl,"Mouth turns down in displeasure / Face shows unhappiness / Opposite of smile"
WREAK,Cause,"Havoc brought about / Destruction delivered here / Damage done with force"
SANDY,Gritty,"Beach texture present / Covered in the tiny grains / Coarse with sediment"
BAWDY,Crude,"Humor below the belt / Ribald entertainment / Raunchy comedy"
TUNIC,Garment,"Loose fitting top hangs / Ancient style returns again / Simple clothing piece"
EASEL,Stand,"Canvas holder waits / Artist's painting support / Tripod for the art"
WEIRD,Strange,"Not the normal way / Unusual beyond the pale / Oddness defines this"
SIXTH,Ordinal,"After five arrives / Position in the sequence / Fraction of the whole"
SNOOP,Pry,"Nosing where you shouldn't / Investigation private / Curiosity"
BLAZE,Flame,"Fire burns bright and hot / Trail marked for the followers / Intensity shown"
VINYL,Plastic,"Records made of this / Synthetic material / Retro music spins"
OCTET,Eight,"Group of eight performs / Byte of computer data / Musical ensemble"
TRULY,Really,"Without any doubt / Genuinely and sincerely / Authentic indeed"
EVENT,Occurrence,"Something happens here / Gathering for a purpose / Moment significant"
READY,Prepared,"All set for the start / Nothing left to do but go / Preparation done"
SWELL,Expand,"Growing larger now / Ocean rises in the waves / Excellent old slang"
INNER,Internal,"Inside not outside / Deep within the core of things / Hidden from the world"
STOIC,Calm,"Emotion controlled / Philosophy of acceptance / Unmoved by the pain"
FLOWN,Traveled,"Through the air completed / Past tense of aviation / Bird already gone"
PRIMP,Groom,"Mirror time extends / Appearance perfected slow / Preening for the show"
UVULA,Tissue,"Dangles in the throat / Small flesh at the soft palate / Anatomy's bell"
TACKY,Tasteless,"Style that missed the mark / Cheap and poorly executed / Sticky to the touch"
VISOR,Shield,"Shade protects the eyes / Helmet's face guard drops down / Cap's extended brim"
TALLY,Count,"Numbers added up / Score kept through the game / Total calculated"
FRAIL,Weak,"Delicate and fragile / Strength has not been present / Easily broken"
GOING,Moving,"In motion right now / Leaving current location / Progress happening"
NICHE,Specialty,"Specific place found / Market or ecological / Perfect fit exists"
SPINE,Backbone,"Vertebrae stacked tall / Book's binding edge stands / Courage metaphor"
PEARL,Gem,"Oyster's irritation / Lustrous beauty from the sea / Wisdom's price in years"
JELLY,Spread,"Wobbly texture waits / Fruit preserved in sugared gel / Toast's companion"
TWIST,Turn,"Rotation applied / Plot takes unexpected path / Spiral motion made"
BROWN,Tan,"Earth tone warms the room / Color of the chocolate / Autumn's steady hue"
WITCH,Sorceress,"Magic dark or light / Broomstick flyer in the tales / Halloween icon"
SLANG,Vernacular,"Informal language / Words the dictionary missed / Street talk evolves fast"
CHOCK,Block,"Wedge prevents the roll / Completely full to the brim / Stopping motion dead"
HIPPO,Beast,"River horse so huge / African giant wades deep / Dangerous herbivore"
DOGMA,Doctrine,"Beliefs held as fact / Unquestioned principles stand / Rigid thinking rules"
MAUVE,Purple,"Pinkish purple hue / Muted color softly glows / Dusty lavender"
GUILE,Cunning,"Clever deception / Craftiness achieves the goal / Sly manipulation"
SHAKY,Unsteady,"Trembling with the nerves / Stability has not come / Wobbly foundation"
CRYPT,Vault,"Underground burial / Stone chamber holds the remains / Darkness and the dead"
ENDOW,Grant,"Bestowing with gifts / Providing permanent funds / Natural talents given"
SHOVE,Push,"Force applied with hands / Moving roughly from the spot / Aggressive contact"
HILLY,Undulating,"Terrain rises falls / Landscape not flat anywhere / Elevation varies"
HYENA,Scavenger,"Laughter in the night / African hunter feasts / Spotted or striped"
FLUNG,Threw,"Tossed with force complete / Past tense of the violent throw / Already airborne"
PATIO,Terrace,"Outdoor living space / Concrete meets the backyard / Entertaining spot"
PLUMB,Vertical,"Straight up and down true / Depths measured by weight and line / Pipe worker's trade"
VYING,Competing,"Contest for the prize / Both want what one can have / Rivalry engaged"
BOXER,Fighter,"Fists fly in the ring / Dog breed with pushed-in face / Underwear style too"
DROOL,Slobber,"Saliva escapes / Anticipation shows wet / Desire made liquid"
FUNKY,Groovy,"Rhythm has the beat / Smell that's gone a bit too far / Style unconventional"
BOAST,Brag,"Pride spoken too loud / Achievement announced to all / Self-promotion flows"
SCOWL,Glare,"Face twisted in anger / Displeasure visible / Dark expression worn"
HEFTY,Heavy,"Weight more than expected / Substantial mass to move / Large and solid built"
STRAY,Wander,"Off the proper path / Animal without a home / Lost from where it should be"
FLASH,Glint,"Light sudden and brief / Quick exposure of something / Instant brightness comes"
BLADE,Edge,"Cutting surface sharp / Grass leaf or sword's business end / Slice ready to go"
BRAWN,Muscle,"Physical power / Strength built through the effort / Body over mind"
SAUNA,Steam room,"Heat cleanses the pores / Finnish tradition sweats / Relaxation hot"
EAGLE,Raptor,"National symbol soars / Sharp eyes spot prey far below / Majestic hunter"
SHARE,Portion,"Dividing with others / Part of the whole distributed / Giving what you have"
AFFIX,Attach,"Fastening in place / Adding to beginning or end / Sticking on secure"
GRAIN,Seed,"Cereal crop harvested / Wood pattern shows its lines / Tiny unit of weight"
DECRY,Denounce,"Speaking out against / Public condemnation given / Criticism loud"
MAMBO,Dance,"Latin rhythm moves / Cuban beats move the hips / Music for the night"
STARE,Gaze,"Eyes fixed without blink / Looking hard at something there / Attention intense"
LEMUR,Primate,"Madagascar eyes / Nocturnal primate leaps / Ringed tail identifies"
NERVE,Courage,"Fibers carry signals / Boldness to attempt the thing / Audacity shown"
CHOSE,Selected,"Decision was made / Past tense of the picking / Option taken then"
CHEAP,Inexpensive,"Price below the norm / Quality perhaps reduced / Stingy with the spending"
RELAX,Rest,"Tension leaves the body / Stress releases its grip / Calm settles in now"
CYBER,Digital,"Online world exists / Computer age defining / Virtual reality"
SPRIG,Twig,"Small stem with leaves / Garnish for the plate or drink / Bit of greenery"
ATLAS,Map,"World in a book / Mythological titan / Reference for places"
DRAFT,Sketch,"First version written / Air current through the room / Beer from the tap"
WAFER,Crisp,"Thin and light and crisp / Religious ceremony bread / Cookie paper thin"
CRAWL,Creep,"Moving slow on ground / Baby's first locomotion / Traffic at standstill"
DINGY,Dull,"Grimy and worn down / Small boat towed behind / Shabby appearance"
TOTAL,Sum,"Everything added / Complete amount calculated / Whole number achieved"
CLOAK,Cape,"Garment hides beneath / Secrecy wrapped around / Concealment worn"
FANCY,Elaborate,"Ornate and detailed / Desire for something shows / Upscale and refined"
KNACK,Talent,"Natural ability / Skill that comes without effort / Gift for doing this"
FLINT,Stone,"Sparks fly when struck / Hard rock starts the fire / Prehistoric tool"
PROSE,Writing,"Not poetry's form / Ordinary language flows / Sentences and paragraphs"
SILLY,Foolish,"Lacking seriousness / Playful absurdity reigns / Lighthearted nonsense"
ROWER,Oarsman,"Arms pull through water / Boat propelled by human power / Crew team athlete"
SQUID,Cephalopod,"Ten arms grasp the prey / Ink clouds the escape route / Ocean mystery"
ICING,Frosting,"Sweet topping awaits / Cake decoration applied / Sugar crowns the treat"
REACH,Extend,"Stretching for the goal / Distance that can be covered / Arm extends to grab"
UPPER,Higher,"Position above / Top portion of the pair / Elevated place"
CREPE,Pancake,"Thin batter spreads wide / French breakfast delicacy / Delicate and light"
CRISP,Crunchy,"Texture satisfies / Fresh and firm to the bite / Sharp and clear defined"
SUNNY,Bright,"Cloudless sky shines down / Cheerful disposition / Light fills the day"
SHUNT,Divert,"Redirecting flow / Moving to the side track / Bypass created"
FEVER,Temperature,"Body heat rises / Illness shows its symptom / Burning from within"
UDDER,Teat,"Milk source hangs below / Cow's mammary gland / Dairy farm essential"
FALSE,Untrue,"Not accurate here / Deception or mistake made / Opposite of real"
TOAST,Bread,"Browned by heat applied / Celebration's raised glass / Breakfast staple waits"
RIVET,Fasten,"Metal pin holds tight / Attention completely fixed / Industrial fastener"
CHORE,Task,"Work that must be done / Household duties never end / Routine labor waits"
REVUE,Show,"Entertainment staged / Musical variety / Performance reviewed"
TOOTH,Fang,"Enamel bites down / Dental care required here / Smile's component"
PEDAL,Lever,"Foot applies the force / Bicycle propulsion / Piano's sustain"
PUPIL,Student,"Learner in the class / Eye's dark center opens wide / Education's recipient"
SWATH,Strip,"Wide path cut through field / Bandage wrapped around wound / Area covered"
STEEP,Sheer,"Angle sharp and high / Tea leaves soak in hot water / Expensive extremely"
BONUS,Extra,"More than was promised / Reward beyond the expected / Addition welcomed"
GOODY,Treat,"Something nice awaits / Expressing childish delight / Small pleasure given"
SCORE,Points,"Game's count tracked here / Twenty makes this number / Music written down"
RAPID,Fast,"Speed increased greatly / Quick beyond the normal pace / Swift in execution"
RUMBA,Dance,"Latin rhythm sways / Cuban dance moves the hips / Ballroom style performed"
DITTY,Song,"Simple little tune / Brief musical composition / Catchy melody"
CROOK,Criminal,"Law broken by this one / Shepherd's staff bends at top / Arm's inner angle"
SUAVE,Smooth,"Charm polished to gleam / Sophisticated manner / Elegant and poised"
TRAIL,Path,"Way through the wilderness / Following behind someone / Track left behind"
INDIE,Independent,"Outside mainstream / Small label music or film / Alternative art"
MADLY,Wildly,"Intensity extreme / Passionately without sense / Crazy with emotion"
ROACH,Bug,"Pest survives it all / Insect no one wants to see / Kitchen invader"
CLOVE,Spice,"Garlic segment sits / Fragrant bud seasons the dish / Pungent flavor waits"
CREAM,Dairy,"Fat rises to top / Richness added to the dish / Skin's moisturizing"
OTTER,Mammal,"Playful swimmer floats / Holding hands while asleep / Water dancer lives"
GLAND,Organ,"Secretion produced / Body chemistry happens here / Hormones released"
DRYER,Machine,"Tumbling heat removes / Moisture from the laundry load / Appliance churns"
AWARD,Prize,"Recognition given / Achievement honored with this / Excellence rewarded"
LODGE,Cabin,"Mountain shelter waits / Organization gathers / Hotel in the woods"
FUZZY,Soft,"Texture not quite clear / Covered in fine soft fibers / Unclear in the mind"
HOVER,Float,"Staying in one place / Just above the surface / Neither up nor down"
DEITY,God,"Divine being worshipped / Power beyond mortal kind / Sacred entity"
SPEAR,Lance,"Pointed weapon flies / Hunting tool from ancient days / Piercing force thrown"
CHECK,Verify,"Confirming the facts / Payment written on paper / Pattern of squares"
SCRUM,Huddle,"Rugby reset waits / Agile meeting quickly done / Team presses together"
ALERT,Aware,"Attention heightened / Warning of danger sent out / Ready for action"
TROOP,Squad,"Soldiers move as one / Scout organization / Group traveling together"
NAVEL,Bellybutton,"Umbilical scar / Center of the abdomen / Orange type as well"
GREED,Avarice,"Wanting more than need / Never satisfied with enough / Excess desired"
SPITE,Malice,"Ill will motivates / Hurting others for the joy / Petty vengeance dealt"
TRACK,Path,"Following the trail / Recording laid down in studio / Sports oval waits"
MANGO,Fruit,"Tropical sweetness / Orange flesh drips with flavor / Summer's juicy gift"
CHASE,Pursue,"Running after prey / Hunt in motion continues / Pursuit never stops"
PIECE,Part,"Portion of the whole / Fragment broken from the mass / Section separated"
LADLE,Scoop,"Soup served with this tool / Long handle deep bowl / Dipping into pot"
STAMP,Mark,"Postage pays the way / Foot comes down with force / Impression left behind"
LASSO,Rope,"Loop thrown through the air / Cowboy's catching tool / Circle captures prey"
TIMER,Clock,"Countdown proceeds / Measuring the interval / Kitchen helper beeps"
SPARK,Flash,"Tiny fire starts / Electricity jumps gap / Ignition begins"
BASTE,Moisten,"Juices spooned over / Keeping meat from drying out / Sewing temporarily"
NUDGE,Push,"Gentle prod applied / Small encouragement given / Elbow prompts action"
AMBLE,Stroll,"Walking without rush / Leisurely pace maintained / Wandering peaceful"
DOPEY,Dim,"Not the brightest one / Sleepy dwarf from fairy tale / Slow in understanding"
ANGLE,Slant,"Lines meet at this point / Perspective approached from side / Geometry's corner"
SHELF,Ledge,"Storage platform waits / Books line up in their places / Horizontal surface"
ELBOW,Joint,"Arm bends at this spot / Making room through the crowd / Macaroni shape"
SHEET,Cover,"Flat expanse of cloth / Paper single page / Bed's soft layer waits"
VERSE,Stanza,"Poetry's building block / Biblical passage cited / Lines with rhythm formed"
SORRY,Apologetic,"Regret expressed now / Sympathy for what occurred / Remorse in a word"
QUOTA,Limit,"Amount assigned here / Target number to achieve / Maximum allowed"
BOOTY,Loot,"Treasure taken home / Pirate's stolen wealth / Posterior slang"
JEWEL,Gem,"Precious stone shines bright / Valued person in your life / Treasure beyond price"
CURSE,Hex,"Magic brings the harm / Profanity escapes lips / Burden carried long"
SHEAR,Cut,"Blades slice through wool / Force that causes sliding / Sheep get summer trim"
KRILL,Crustacean,"Tiny ocean food / Whales feast on swarms of these / Antarctic protein"
FOAMY,Frothy,"Bubbles mass on top / Texture light and airy / Beer head rises high"
VILLA,Estate,"Luxury dwelling / Mediterranean style / Vacation retreat"
HAZEL,Brown,"Eyes of mixed color / Nut from the shrub tree / Witchy name persists"
SPARE,Extra,"Backup standing by / Lean and without excess / Bowling's second chance"
WHEAT,Grain,"Golden fields wave tall / Bread begins with this harvest / Cereal crop sways"
TURBO,Boosted,"Extra power added / Engine compression increased / Speed enhancement"
ARROW,Dart,"Fletched shaft flies true / Direction pointed clearly / Bow's companion"
NURSE,Caregiver,"Medical care given / Tending to the sick with skill / Hospital's heart"
LAUGH,Giggle,"Joy escapes the mouth / Response to humor offered / Medicine for soul"
CREST,Peak,"Top of the wave / Highest point achieved / Coat of arms displayed"
ASHEN,Pale,"Color drained away / Gray like the fire's remains / Shock shows on the face"
MORAL,Lesson,"Right and wrong defined / Story's teaching extracted / Ethics in practice"
STOOD,Remained,"Vertical position / Past tense of the standing / Held the ground firm"
DIRGE,Lament,"Funeral song plays / Mourning given melody / Grief set to music"
INBOX,Folder,"Messages wait here / Digital letters arrive / Email's waiting room"
PATCH,Mend,"Repair covers hole / Software update applied / Garden plot of land"
SPATE,Flood,"Sudden rush arrives / Many at once overwhelm / Abundance pours forth"
ARTSY,Creative,"Aesthetic pretense / Style perhaps too cultivated / Bohemian flair"
OZONE,Gas,"Atmosphere's shield / Fresh smell after the storm / Oxygen variant"
GENIE,Spirit,"Lamp releases wish / Magical being serves / Three desires granted"
KNOWN,Familiar,"Recognized by all / Information already held / Not a stranger here"
CLASH,Conflict,"Opposition meets / Cymbals crash together loud / Colors that don't match"
WEEDY,Overgrown,"Garden neglected / Thin and lanky physique / Unwanted plants thrive"
DUMMY,Mannequin,"Fake person stands still / Lacking in intelligence / Ventriloquist's friend"
BLISS,Joy,"Happiness complete / Paradise found on earth / Perfect contentment"
IDLER,Loafer,"Work is not the goal / Laziness defines the day / Productive's opposite"
ADEPT,Skilled,"Mastery achieved / Competent beyond the norm / Expert at the task"
WHOSE,Possessive,"Ownership questioned / Belonging to which person / Query of possession"
PATSY,Scapegoat,"Blame falls on this one / Easy target takes the hit / Fall guy identified"
TROUT,Fish,"Stream swimmer spotted / Fly fishing's favorite catch / Pink flesh delicacy"
SHUSH,Quiet,"Silence demanded / Sound of hushing fills the air / Noise must stop now"
SUITE,Rooms,"Connected chambers / Musical composition / Hotel's luxury"
MACHO,Masculine,"Manly to extreme / Tough guy image projected / Testosterone shows"
BALMY,Mild,"Pleasant weather waits / Warm and soothing atmosphere / Gentle temperature"
TRIPE,Stomach,"Offal for the pot / Nonsense spoken without sense / Organ meat prepared"
YEAST,Fungus,"Bread rises with this / Fermentation's tiny friend / Bubbles form from life"
DOWEL,Peg,"Wooden cylinder / Furniture's hidden joint / Connecting pin waits"
BICEP,Muscle,"Arm flexes with pride / Strength shown in the upper limb / Curls build this bulk"
AWARE,Conscious,"Knowledge of the state / Informed and paying attention / Alert to surroundings"
BONGO,Drum,"Hands beat rhythm out / Cuban percussion rings / Paired drums respond"
EAGER,Keen,"Enthusiasm shows / Ready and willing to start / Anticipation"
FIFTH,Ordinal,"After four arrives / Fraction or position / Liquor bottle size"
GROWN,Mature,"Development complete / Size has reached its maximum / Adult state achieved"
LIVID,Furious,"Anger at its peak / Bruise color purple-red / Rage beyond control"
PITCH,Throw,"Ball hurled toward home / Sound's frequency measured / Sales presentation"
BORNE,Carried,"Weight supported by / Past participle of bear / Transported along"
ALARM,Warning,"Alert sounds the call / Clock wakes the sleeping one / Fear rises within"
FOLIO,Page,"Large format book waits / Sheet folded once to bind / Portfolio's origin"
SHUCK,Remove,"Corn stripped of its husk / Oyster opened for the pearl / Getting rid of shell"
SUEDE,Leather,"Soft napped surface / Texture smooth yet textured / Shoes of this material"
GRIFT,Scam,"Swindle takes the mark / Petty fraud for pocket change / Confidence trick played"
DRONE,Hum,"Unmanned aircraft flies / Monotonous sound persists / Worker bee's male"
SPORT,Game,"Athletic pursuit / Good attitude displayed / Wearing for fashion"
POLAR,Arctic,"Extremes of the globe / Opposites on the spectrum / Ice cap regions"
QUASH,Suppress,"Rebellion put down / Legal ruling overturned / Crushing completely"
IDIOM,Expression,"Phrase means more than words / Language's peculiar twist / Cultural saying"
HABIT,Custom,"Repeated behavior / Nun's religious garment / Pattern hard to break"
ROUGH,Coarse,"Texture not smooth / Difficult circumstances / Approximate guess"
PREEN,Groom,"Bird arranges feathers / Admiring self in mirror / Primping with pride"
ADMIN,Manager,"Running the system / Office organization / Backend control"
CEASE,Stop,"Action comes to end / No more of that happening / Discontinuation"
DATUM,Fact,"Single piece of data / Reference point established / Information unit"
EDIFY,Enlighten,"Teaching for improvement / Moral instruction given / Knowledge uplifting"
REUSE,Recycle,"Using once again / Waste reduced through repetition / Second life given"
LEASE,Rent,"Contract for use / Property borrowed with pay / Temporary ownership"
BOARD,Panel,"Flat surface awaits / Meals included at lodging / Committee convenes"
TAFFY,Candy,"Pulled until soft / Chewy sweetness stretches / Beach boardwalk treat"
PLAID,Pattern,"Crossed lines form squares / Scottish tartan identified / Flannel's classic look"
