word,synonym,haiku
knead,Work,"Hands press through the dough / Gluten formed through repetition / Bread begins this way"
order,Arrange,"Sequence established / Command given to be followed / Organization"
drove,Herded,"Past tense of the drive / Animals moved as a group / Traveled by the car"
zebra,Equine,"Stripes of black and white / African horse stands unique / Pattern camouflage"
buddy,Friend,"Pal stays by your side / Companionship offered free / Friendship in a word"
adage,Proverb,"Old saying persists / Wisdom passed through generations / Truth in few words"
inlay,Insert,"Decoration set / Pattern embedded in surface / Craftsmanship displayed"
thigh,Leg,"Upper limb so strong / Muscle powers the walking / Body's sturdy trunk"
debut,Premiere,"First time on the stage / Introduction to the world / Beginning public"
crush,Smash,"Pressure breaks the thing / Infatuation burns hot / Destroyed or in love"
scoff,Mock,"Derision expressed / Dismissing with contempt shown / Ridicule in sound"
canon,Standard,"Official body / What counts as legitimate / Rules of the genre"
shape,Form,"Outline defines it / Configuration established / Geometry shown"
blare,Blast,"Sound too loud erupts / Harsh noise demands attention / Volume at maximum"
gaunt,Thin,"Flesh wasted away / Bones show through the hungry frame / Emaciated form"
cameo,Appearance,"Brief role stands out / Carved gem shows profile clear / Guest spot memorable"
jiffy,Moment,"Quick as it can be / Time measured in the smallest / Instant passes fast"
enact,Perform,"Law passed into force / Playing out upon the stage / Making it happen"
video,Film,"Moving images / Recorded for later view / Visual media"
swoon,Faint,"Overwhelmed by feeling / Consciousness slips away soft / Romantic collapse"
decoy,Lure,"Fake draws attention / Hunters use this trick with skill / Distraction deployed"
quite,Rather,"To a high degree / Emphasis added to words / Considerably so"
nerdy,Geeky,"Intellectual style / Passionate about details / Smart is beautiful"
refer,Direct,"Pointing to another / Guidance toward the source given / Reference is made"
shaft,Pole,"Long narrow passage / Column stands or light comes through / Handle of the tool"
speck,Dot,"Tiny mark appears / Almost too small for the eye / Minuscule presence"
cadet,Trainee,"Young soldier in training / Military student learns / Officer to be"
prong,Tine,"Fork's pointed finger / Projection stabs the food / Utensil's extension"
forte,Strength,"What one does the best / Area of excellence / Specialty defined"
porch,Veranda,"Outdoor room awaits / Shelter from sun still outside / Transition space"
awash,Flooded,"Covered with the wet / Overwhelmed by abundance / Swamped in the plenty"
juice,Liquid,"Fruit squeezed for its drink / Essence extracted from flesh / Sweet refreshment pours"
smock,Apron,"Garment guards the clothes / Artist's protective layer / Work wear coverage"
super,Great,"Above and beyond / Excellence that stands apart / Quality supreme"
feral,Wild,"Domestication lost / Animal returns to nature / Untamed once again"
penne,Pasta,"Tubes cut at an angle / Italian noodles hold sauce / Shape matters for taste"
chalk,ite,"Soft white marks the board / Cliffs of Dover made of this / Dusty writing tool"
flake,Chip,"Small piece breaks away / Snow falls in these crystal forms / Unreliable person"
scale,Measure,"Weight determined here / Climbing up the surface rough / Fish armor as well"
lower,Drop,"Bringing down the height / Reduction from where it was / Decrease achieved here"
ensue,Follow,"Coming after this / Result proceeds from the cause / Consequence arrives"
anvil,Block,"Iron shaping base / Hammer strikes against this mass / Blacksmith's tool awaits"
macaw,Parrot,"Colors bright as sun / Tropical bird squawks its song / Rainforest jewel"
saucy,Bold,"Attitude with spice / Impertinent but charming / Cheeky in manner"
ounce,Measure,"Small weight counted here / Liquid or solid amount / Fraction of the pound"
medic,Healer,"Medical help comes / Battlefield or ambulance / Care in the crisis"
scone,Pastry,"British tea treat waits / Cream and jam complement it / Baked good crumbles soft"
skiff,Boat,"Small craft skims the waves / Shallow water vessel glides / Minimal and light"
neigh,Whinny,"Horse voice calls across / Equine communication / Stable sounds ring out"
shore,Beach,"Land meets the water / Edge where waves arrive and leave / Coastline stretches far"
acorn,Nut,"Oak tree's seed awaits / Squirrels gather autumn's gift / Mighty from the small"
brace,Support,"Structure reinforced / Preparation for impact / Holding steady firm"
storm,Tempest,"Weather turns to rage / Wind and rain assault the land / Nature shows its power"
lanky,Tall,"Long and thin defined / Height without the matching bulk / Gangly limbs extend"
meter,Measure,"Length or rhythm counted / Poetry's beat established / Distance standardized"
delay,Postpone,"Time pushed further out / What was scheduled waits longer / Later than expected"
mulch,Cover,"Garden bed protection / Organic matter spread thick / Soil improvement"
brute,Beast,"Strength without refinement / Force applied without the grace / Animal power"
leech,Parasite,"Blood sucker attaches / Taking what it doesn't give / Medical use too"
filet,Cut,"Boneless portion served / Premium meat or fish piece / Butcher's careful work"
skate,Glide,"Blades or wheels carry / Ice or concrete playground waits / Rolling or sliding"
stake,Post,"Claim marked in the ground / Risk placed on the outcome / Wood driven in earth"
crown,Tiara,"Royal head adorned / Top of the tooth restored / Victory's symbol"
lithe,Flexible,"Body bends with ease / Grace in every movement made / Supple and agile"
flunk,Fail,"Test not passed at all / Academic failure comes / Grade falls far too short"
knave,Rogue,"Dishonest man waits / Card between ten and queen / Scoundrel old-fashioned"
spout,Gush,"Liquid pours from here / Whale breathes through this blowhole / Teapot's extension"
mushy,Soft,"Texture lost to mush / Sentimentality runs / Overcooked result"
camel,Dromedary,"Desert ship with humps / Water stored for journeys long / Sand dune traveler"
faint,Weak,"Consciousness slips away / Barely perceptible trace / Dizzy toward darkness"
stern,Strict,"Back of the ship waits / Discipline without the smile / Serious demeanor"
widen,Expand,"Making broader now / Increase in the lateral / Spreading side to side"
rerun,Repeat,"Show played once again / Broadcast of previous air / Nothing new to see"
owner,Proprietor,"Possession belongs here / Legal claim to property / Mine says this person"
drawn,Sketched,"Picture made with lines / Exhausted from the effort / Pulled into the space"
debit,Charge,"Money taken out / Account balance decreasing / Subtraction recorded"
rebel,Dissenter,"Against the powers / Fighting what authority says / Revolution lives"
aisle,Passage,"Walking path between / Grocery store corridor / Wedding pathway too"
brass,Metal,"Copper zinc alloy / Military officers / Bold and shameless too"
harsh,Severe,"Unpleasant extremes / Criticism without softness / Environment rough"
broad,Wide,"Extent side to side / Expansive in the measure / Not narrow at all"
recur,Repeat,"Happening again / Pattern comes back around / Cycle continues"
honey,Sweet,"Bees make this gold treat / Term of endearment spoken / Nectar transformed"
beaut,Beauty,"Impressive to see / Australian slang for great / Something spectacular"
fully,Completely,"To the maximum / Nothing left out of the count / Entirely so"
press,Push,"Force applied with weight / Media asks the questions / Clothing smoothed with heat"
smoke,Fume,"Fire's visible breath / Rising gray obscures the air / Burning leaves its trace"
seven,Number,"After six comes this / Lucky for the superstitious / Week's count of days"
teach,Instruct,"Knowledge passed along / Learning facilitated / Education's act"
steam,Vapor,"Water turned to gas / Heat transforms the liquid state / Cooking method too"
handy,Useful,"Convenient to have / Skill with tools and fixing things / Ready when you need"
torch,Flame,"Fire held in hand / British word for flashlight too / Light to carry far"
thank,Appreciate,"Gratitude expressed / Acknowledgment of kindness / Debt of feeling paid"
faith,Belief,"Trust without the proof / Religious devotion deep / Confidence complete"
brain,Mind,"Organ thinks the thoughts / Intelligence housed within / Grey matter works hard"
rider,Jockey,"Mounted on the back / Traveling via animal / Passenger on wheels"
cloud,Vapor,"Water in the sky / Data stored remotely now / Floating white and gray"
modem,Router,"Internet connects / Signal translated to use / Online access point"
shell,Husk,"Hard outer covering / Beach treasures wash to shore / Ammunition case"
wagon,Cart,"Wheels carry the load / Children's toy or pioneer / Transportation old"
title,Name,"What the thing is called / Ownership documentation / Championship prize"
miner,Digger,"Underground worker / Extracting earth's buried wealth / Coal or gold seeker"
lager,Beer,"Bottom fermented / Light and crisp refreshment waits / German brewing style"
flour,Powder,"Grain ground to dust fine / Baking starts with this substance / Kitchen essential"
joint,Connection,"Where two parts meet up / Body's bending points defined / Shared cigarette too"
mommy,Mother,"Child's name for parent / Nurturing feminine force / Family foundation"
carve,Sculpt,"Blade shapes the material / Turkey at Thanksgiving / Art from the solid"
gusty,Windy,"Wind comes in strong bursts / Air moves without steady pace / Blustery weather"
stain,Mark,"Discoloration stays / Spot that won't wash out easy / Permanent blemish"
prone,Liable,"Face down position / Tendency toward something / Likely to occur"
gamut,Range,"Full extent displayed / All the way from A to Z / Entire spectrum"
corer,Tool,"Apple preparation / Device removes the center / Kitchen gadget works"
grant,Give,"Bestowing the gift / Permission or funding given / Request approved"
halve,Divide,"Cutting into two / Equal portions from the whole / Split down the middle"
stint,Period,"Time spent at the task / Brief assignment completed / Tour of duty done"
fiber,Thread,"Strand makes up the whole / Roughage for digestion / Building block of cloth"
dicey,Risky,"Outcome uncertain / Chance plays too large a role / Precarious state"
spoon,Utensil,"Bowl shaped for the soup / Cuddling position named / Feeding instrument"
shout,Yell,"Voice raised to the max / Volume turned all the way up / Loud communication"
goofy,Silly,"Absurdity reigns / Not to be taken serious / Playfully foolish"
bossy,Domineering,"Ordering around / Taking charge too much perhaps / Controlling behavior"
frown,Scowl,"Mouth turns down in displeasure / Face shows unhappiness / Opposite of smile"
wreak,Cause,"Havoc brought about / Destruction delivered here / Damage done with force"
sandy,Gritty,"Beach texture present / Covered in the tiny grains / Coarse with sediment"
bawdy,Crude,"Humor below the belt / Ribald entertainment / Raunchy comedy"
tunic,Garment,"Loose fitting top hangs / Ancient style returns again / Simple clothing piece"
easel,Stand,"Canvas holder waits / Artist's painting support / Tripod for the art"
weird,Strange,"Not the normal way / Unusual beyond the pale / Oddness defines this"
sixth,Ordinal,"After five arrives / Position in the sequence / Fraction of the whole"
snoop,Pry,"Nosing where you shouldn't / Investigation private / Curiosity"
blaze,Flame,"Fire burns bright and hot / Trail marked for the followers / Intensity shown"
vinyl,Plastic,"Records made of this / Synthetic material / Retro music spins"
octet,Eight,"Group of eight performs / Byte of computer data / Musical ensemble"
truly,Really,"Without any doubt / Genuinely and sincerely / Authentic indeed"
event,Occurrence,"Something happens here / Gathering for a purpose / Moment significant"
ready,Prepared,"All set for the start / Nothing left to do but go / Preparation done"
swell,Expand,"Growing larger now / Ocean rises in the waves / Excellent old slang"
inner,Internal,"Inside not outside / Deep within the core of things / Hidden from the world"
stoic,Calm,"Emotion controlled / Philosophy of acceptance / Unmoved by the pain"
flown,Traveled,"Through the air completed / Past tense of aviation / Bird already gone"
primp,Groom,"Mirror time extends / Appearance perfected slow / Preening for the show"
uvula,Tissue,"Dangles in the throat / Small flesh at the soft palate / Anatomy's bell"
tacky,Tasteless,"Style that missed the mark / Cheap and poorly executed / Sticky to the touch"
visor,Shield,"Shade protects the eyes / Helmet's face guard drops down / Cap's extended brim"
tally,Count,"Numbers added up / Score kept through the game / Total calculated"
frail,Weak,"Delicate and fragile / Strength has not been present / Easily broken"
going,Moving,"In motion right now / Leaving current location / Progress happening"
niche,Specialty,"Specific place found / Market or ecological / Perfect fit exists"
spine,Backbone,"Vertebrae stacked tall / Book's binding edge stands / Courage metaphor"
pearl,Gem,"Oyster's irritation / Lustrous beauty from the sea / Wisdom's price in years"
jelly,Spread,"Wobbly texture waits / Fruit preserved in sugared gel / Toast's companion"
twist,Turn,"Rotation applied / Plot takes unexpected path / Spiral motion made"
brown,Tan,"Earth tone warms the room / Color of the chocolate / Autumn's steady hue"
witch,Sorceress,"Magic dark or light / Broomstick flyer in the tales / Halloween icon"
slang,Vernacular,"Informal language / Words the dictionary missed / Street talk evolves fast"
chock,Block,"Wedge prevents the roll / Completely full to the brim / Stopping motion dead"
hippo,Beast,"River horse so huge / African giant wades deep / Dangerous herbivore"
dogma,Doctrine,"Beliefs held as fact / Unquestioned principles stand / Rigid thinking rules"
mauve,Purple,"Pinkish purple hue / Muted color softly glows / Dusty lavender"
guile,Cunning,"Clever deception / Craftiness achieves the goal / Sly manipulation"
shaky,Unsteady,"Trembling with the nerves / Stability has not come / Wobbly foundation"
crypt,Vault,"Underground burial / Stone chamber holds the remains / Darkness and the dead"
endow,Grant,"Bestowing with gifts / Providing permanent funds / Natural talents given"
shove,Push,"Force applied with hands / Moving roughly from the spot / Aggressive contact"
hilly,Undulating,"Terrain rises falls / Landscape not flat anywhere / Elevation varies"
hyena,Scavenger,"Laughter in the night / African hunter feasts / Spotted or striped"
flung,Threw,"Tossed with force complete / Past tense of the violent throw / Already airborne"
patio,Terrace,"Outdoor living space / Concrete meets the backyard / Entertaining spot"
plumb,Vertical,"Straight up and down true / Depths measured by weight and line / Pipe worker's trade"
vying,Competing,"Contest for the prize / Both want what one can have / Rivalry engaged"
boxer,Fighter,"Fists fly in the ring / Dog breed with pushed-in face / Underwear style too"
drool,Slobber,"Saliva escapes / Anticipation shows wet / Desire made liquid"
funky,Groovy,"Rhythm has the beat / Smell that's gone a bit too far / Style unconventional"
boast,Brag,"Pride spoken too loud / Achievement announced to all / Self-promotion flows"
scowl,Glare,"Face twisted in anger / Displeasure visible / Dark expression worn"
hefty,Heavy,"Weight more than expected / Substantial mass to move / Large and solid built"
stray,Wander,"Off the proper path / Animal without a home / Lost from where it should be"
flash,Glint,"Light sudden and brief / Quick exposure of something / Instant brightness comes"
blade,Edge,"Cutting surface sharp / Grass leaf or sword's business end / Slice ready to go"
brawn,Muscle,"Physical power / Strength built through the effort / Body over mind"
sauna,Steam room,"Heat cleanses the pores / Finnish tradition sweats / Relaxation hot"
eagle,Raptor,"National symbol soars / Sharp eyes spot prey far below / Majestic hunter"
share,Portion,"Dividing with others / Part of the whole distributed / Giving what you have"
affix,Attach,"Fastening in place / Adding to beginning or end / Sticking on secure"
grain,Seed,"Cereal crop harvested / Wood pattern shows its lines / Tiny unit of weight"
decry,Denounce,"Speaking out against / Public condemnation given / Criticism loud"
mambo,Dance,"Latin rhythm moves / Cuban beats move the hips / Music for the night"
stare,Gaze,"Eyes fixed without blink / Looking hard at something there / Attention intense"
lemur,Primate,"Madagascar eyes / Nocturnal primate leaps / Ringed tail identifies"
nerve,Courage,"Fibers carry signals / Boldness to attempt the thing / Audacity shown"
chose,Selected,"Decision was made / Past tense of the picking / Option taken then"
cheap,Inexpensive,"Price below the norm / Quality perhaps reduced / Stingy with the spending"
relax,Rest,"Tension leaves the body / Stress releases its grip / Calm settles in now"
cyber,Digital,"Online world exists / Computer age defining / Virtual reality"
sprig,Twig,"Small stem with leaves / Garnish for the plate or drink / Bit of greenery"
atlas,Map,"World in a book / Mythological titan / Reference for places"
draft,Sketch,"First version written / Air current through the room / Beer from the tap"
wafer,Crisp,"Thin and light and crisp / Religious ceremony bread / Cookie paper thin"
crawl,Creep,"Moving slow on ground / Baby's first locomotion / Traffic at standstill"
dingy,Dull,"Grimy and worn down / Small boat towed behind / Shabby appearance"
total,Sum,"Everything added / Complete amount calculated / Whole number achieved"
cloak,Cape,"Garment hides beneath / Secrecy wrapped around / Concealment worn"
fancy,Elaborate,"Ornate and detailed / Desire for something shows / Upscale and refined"
knack,Talent,"Natural ability / Skill that comes without effort / Gift for doing this"
flint,Stone,"Sparks fly when struck / Hard rock starts the fire / Prehistoric tool"
prose,Writing,"Not poetry's form / Ordinary language flows / Sentences and paragraphs"
silly,Foolish,"Lacking seriousness / Playful absurdity reigns / Lighthearted nonsense"
rower,Oarsman,"Arms pull through water / Boat propelled by human power / Crew team athlete"
squid,Cephalopod,"Ten arms grasp the prey / Ink clouds the escape route / Ocean mystery"
icing,Frosting,"Sweet topping awaits / Cake decoration applied / Sugar crowns the treat"
reach,Extend,"Stretching for the goal / Distance that can be covered / Arm extends to grab"
upper,Higher,"Position above / Top portion of the pair / Elevated place"
crepe,Pancake,"Thin batter spreads wide / French breakfast delicacy / Delicate and light"
crisp,Crunchy,"Texture satisfies / Fresh and firm to the bite / Sharp and clear defined"
sunny,Bright,"Cloudless sky shines down / Cheerful disposition / Light fills the day"
shunt,Divert,"Redirecting flow / Moving to the side track / Bypass created"
fever,Temperature,"Body heat rises / Illness shows its symptom / Burning from within"
udder,Teat,"Milk source hangs below / Cow's mammary gland / Dairy farm essential"
false,Untrue,"Not accurate here / Deception or mistake made / Opposite of real"
toast,Bread,"Browned by heat applied / Celebration's raised glass / Breakfast staple waits"
rivet,Fasten,"Metal pin holds tight / Attention completely fixed / Industrial fastener"
chore,Task,"Work that must be done / Household duties never end / Routine labor waits"
revue,Show,"Entertainment staged / Musical variety / Performance reviewed"
tooth,Fang,"Enamel bites down / Dental care required here / Smile's component"
pedal,Lever,"Foot applies the force / Bicycle propulsion / Piano's sustain"
pupil,Student,"Learner in the class / Eye's dark center opens wide / Education's recipient"
swath,Strip,"Wide path cut through field / Bandage wrapped around wound / Area covered"
steep,Sheer,"Angle sharp and high / Tea leaves soak in hot water / Expensive extremely"
bonus,Extra,"More than was promised / Reward beyond the expected / Addition welcomed"
goody,Treat,"Something nice awaits / Expressing childish delight / Small pleasure given"
score,Points,"Game's count tracked here / Twenty makes this number / Music written down"
rapid,Fast,"Speed increased greatly / Quick beyond the normal pace / Swift in execution"
rumba,Dance,"Latin rhythm sways / Cuban dance moves the hips / Ballroom style performed"
ditty,Song,"Simple little tune / Brief musical composition / Catchy melody"
crook,Criminal,"Law broken by this one / Shepherd's staff bends at top / Arm's inner angle"
suave,Smooth,"Charm polished to gleam / Sophisticated manner / Elegant and poised"
trail,Path,"Way through the wilderness / Following behind someone / Track left behind"
indie,Independent,"Outside mainstream / Small label music or film / Alternative art"
madly,Wildly,"Intensity extreme / Passionately without sense / Crazy with emotion"
roach,Bug,"Pest survives it all / Insect no one wants to see / Kitchen invader"
clove,Spice,"Garlic segment sits / Fragrant bud seasons the dish / Pungent flavor waits"
cream,Dairy,"Fat rises to top / Richness added to the dish / Skin's moisturizing"
otter,Mammal,"Playful swimmer floats / Holding hands while asleep / Water dancer lives"
gland,Organ,"Secretion produced / Body chemistry happens here / Hormones released"
dryer,Machine,"Tumbling heat removes / Moisture from the laundry load / Appliance churns"
award,Prize,"Recognition given / Achievement honored with this / Excellence rewarded"
lodge,Cabin,"Mountain shelter waits / Organization gathers / Hotel in the woods"
fuzzy,Soft,"Texture not quite clear / Covered in fine soft fibers / Unclear in the mind"
hover,Float,"Staying in one place / Just above the surface / Neither up nor down"
deity,God,"Divine being worshipped / Power beyond mortal kind / Sacred entity"
spear,Lance,"Pointed weapon flies / Hunting tool from ancient days / Piercing force thrown"
check,Verify,"Confirming the facts / Payment written on paper / Pattern of squares"
scrum,Huddle,"Rugby reset waits / Agile meeting quickly done / Team presses together"
alert,Aware,"Attention heightened / Warning of danger sent out / Ready for action"
troop,Squad,"Soldiers move as one / Scout organization / Group traveling together"
navel,Bellybutton,"Umbilical scar / Center of the abdomen / Orange type as well"
greed,Avarice,"Wanting more than need / Never satisfied with enough / Excess desired"
spite,Malice,"Ill will motivates / Hurting others for the joy / Petty vengeance dealt"
track,Path,"Following the trail / Recording laid down in studio / Sports oval waits"
mango,Fruit,"Tropical sweetness / Orange flesh drips with flavor / Summer's juicy gift"
chase,Pursue,"Running after prey / Hunt in motion continues / Pursuit never stops"
piece,Part,"Portion of the whole / Fragment broken from the mass / Section separated"
ladle,Scoop,"Soup served with this tool / Long handle deep bowl / Dipping into pot"
stamp,Mark,"Postage pays the way / Foot comes down with force / Impression left behind"
lasso,Rope,"Loop thrown through the air / Cowboy's catching tool / Circle captures prey"
timer,Clock,"Countdown proceeds / Measuring the interval / Kitchen helper beeps"
spark,Flash,"Tiny fire starts / Electricity jumps gap / Ignition begins"
baste,Moisten,"Juices spooned over / Keeping meat from drying out / Sewing temporarily"
nudge,Push,"Gentle prod applied / Small encouragement given / Elbow prompts action"
amble,Stroll,"Walking without rush / Leisurely pace maintained / Wandering peaceful"
dopey,Dim,"Not the brightest one / Sleepy dwarf from fairy tale / Slow in understanding"
angle,Slant,"Lines meet at this point / Perspective approached from side / Geometry's corner"
shelf,Ledge,"Storage platform waits / Books line up in their places / Horizontal surface"
elbow,Joint,"Arm bends at this spot / Making room through the crowd / Macaroni shape"
sheet,Cover,"Flat expanse of cloth / Paper single page / Bed's soft layer waits"
verse,Stanza,"Poetry's building block / Biblical passage cited / Lines with rhythm formed"
sorry,Apologetic,"Regret expressed now / Sympathy for what occurred / Remorse in a word"
quota,Limit,"Amount assigned here / Target number to achieve / Maximum allowed"
booty,Loot,"Treasure taken home / Pirate's stolen wealth / Posterior slang"
jewel,Gem,"Precious stone shines bright / Valued person in your life / Treasure beyond price"
curse,Hex,"Magic brings the harm / Profanity escapes lips / Burden carried long"
shear,Cut,"Blades slice through wool / Force that causes sliding / Sheep get summer trim"
krill,Crustacean,"Tiny ocean food / Whales feast on swarms of these / Antarctic protein"
foamy,Frothy,"Bubbles mass on top / Texture light and airy / Beer head rises high"
villa,Estate,"Luxury dwelling / Mediterranean style / Vacation retreat"
hazel,Brown,"Eyes of mixed color / Nut from the shrub tree / Witchy name persists"
spare,Extra,"Backup standing by / Lean and without excess / Bowling's second chance"
wheat,Grain,"Golden fields wave tall / Bread begins with this harvest / Cereal crop sways"
turbo,Boosted,"Extra power added / Engine compression increased / Speed enhancement"
arrow,Dart,"Fletched shaft flies true / Direction pointed clearly / Bow's companion"
nurse,Caregiver,"Medical care given / Tending to the sick with skill / Hospital's heart"
laugh,Giggle,"Joy escapes the mouth / Response to humor offered / Medicine for soul"
crest,Peak,"Top of the wave / Highest point achieved / Coat of arms displayed"
ashen,Pale,"Color drained away / Gray like the fire's remains / Shock shows on the face"
moral,Lesson,"Right and wrong defined / Story's teaching extracted / Ethics in practice"
stood,Remained,"Vertical position / Past tense of the standing / Held the ground firm"
dirge,Lament,"Funeral song plays / Mourning given melody / Grief set to music"
inbox,Folder,"Messages wait here / Digital letters arrive / Email's waiting room"
patch,Mend,"Repair covers hole / Software update applied / Garden plot of land"
spate,Flood,"Sudden rush arrives / Many at once overwhelm / Abundance pours forth"
artsy,Creative,"Aesthetic pretense / Style perhaps too cultivated / Bohemian flair"
ozone,Gas,"Atmosphere's shield / Fresh smell after the storm / Oxygen variant"
genie,Spirit,"Lamp releases wish / Magical being serves / Three desires granted"
known,Familiar,"Recognized by all / Information already held / Not a stranger here"
clash,Conflict,"Opposition meets / Cymbals crash together loud / Colors that don't match"
weedy,Overgrown,"Garden neglected / Thin and lanky physique / Unwanted plants thrive"
dummy,Mannequin,"Fake person stands still / Lacking in intelligence / Ventriloquist's friend"
bliss,Joy,"Happiness complete / Paradise found on earth / Perfect contentment"
idler,Loafer,"Work is not the goal / Laziness defines the day / Productive's opposite"
adept,Skilled,"Mastery achieved / Competent beyond the norm / Expert at the task"
whose,Possessive,"Ownership questioned / Belonging to which person / Query of possession"
patsy,Scapegoat,"Blame falls on this one / Easy target takes the hit / Fall guy identified"
trout,Fish,"Stream swimmer spotted / Fly fishing's favorite catch / Pink flesh delicacy"
shush,Quiet,"Silence demanded / Sound of hushing fills the air / Noise must stop now"
suite,Rooms,"Connected chambers / Musical composition / Hotel's luxury"
macho,Masculine,"Manly to extreme / Tough guy image projected / Testosterone shows"
balmy,Mild,"Pleasant weather waits / Warm and soothing atmosphere / Gentle temperature"
tripe,Stomach,"Offal for the pot / Nonsense spoken without sense / Organ meat prepared"
yeast,Fungus,"Bread rises with this / Fermentation's tiny friend / Bubbles form from life"
dowel,Peg,"Wooden cylinder / Furniture's hidden joint / Connecting pin waits"
bicep,Muscle,"Arm flexes with pride / Strength shown in the upper limb / Curls build this bulk"
aware,Conscious,"Knowledge of the state / Informed and paying attention / Alert to surroundings"
bongo,Drum,"Hands beat rhythm out / Cuban percussion rings / Paired drums respond"
eager,Keen,"Enthusiasm shows / Ready and willing to start / Anticipation"
fifth,Ordinal,"After four arrives / Fraction or position / Liquor bottle size"
grown,Mature,"Development complete / Size has reached its maximum / Adult state achieved"
livid,Furious,"Anger at its peak / Bruise color purple-red / Rage beyond control"
pitch,Throw,"Ball hurled toward home / Sound's frequency measured / Sales presentation"
borne,Carried,"Weight supported by / Past participle of bear / Transported along"
alarm,Warning,"Alert sounds the call / Clock wakes the sleeping one / Fear rises within"
folio,Page,"Large format book waits / Sheet folded once to bind / Portfolio's origin"
shuck,Remove,"Corn stripped of its husk / Oyster opened for the pearl / Getting rid of shell"
suede,Leather,"Soft napped surface / Texture smooth yet textured / Shoes of this material"
grift,Scam,"Swindle takes the mark / Petty fraud for pocket change / Confidence trick played"
drone,Hum,"Unmanned aircraft flies / Monotonous sound persists / Worker bee's male"
sport,Game,"Athletic pursuit / Good attitude displayed / Wearing for fashion"
polar,Arctic,"Extremes of the globe / Opposites on the spectrum / Ice cap regions"
quash,Suppress,"Rebellion put down / Legal ruling overturned / Crushing completely"
idiom,Expression,"Phrase means more than words / Language's peculiar twist / Cultural saying"
habit,Custom,"Repeated behavior / Nun's religious garment / Pattern hard to break"
rough,Coarse,"Texture not smooth / Difficult circumstances / Approximate guess"
preen,Groom,"Bird arranges feathers / Admiring self in mirror / Primping with pride"
admin,Manager,"Running the system / Office organization / Backend control"
cease,Stop,"Action comes to end / No more of that happening / Discontinuation"
datum,Fact,"Single piece of data / Reference point established / Information unit"
edify,Enlighten,"Teaching for improvement / Moral instruction given / Knowledge uplifting"
reuse,Recycle,"Using once again / Waste reduced through repetition / Second life given"
lease,Rent,"Contract for use / Property borrowed with pay / Temporary ownership"
board,Panel,"Flat surface awaits / Meals included at lodging / Committee convenes"
taffy,Candy,"Pulled until soft / Chewy sweetness stretches / Beach boardwalk treat"
plaid,Pattern,"Crossed lines form squares / Scottish tartan identified / Flannel's classic look"
vixen,Fox,"Female of the fox / Temptress with her wiles / Reindeer pulling sleigh"
bilge,Bottom,"Ship's lowest inside / Foul water collects here / Nonsense spoken"
ghost,Spirit,"Departed soul lingers / Haunting after death remains / Pale apparition"
quail,Bird,"Small game bird waits / Shrinking back from fear / Covey bursts to flight"
petty,Minor,"Small minded concerns / Trivial matters obsessed / Insignificant rank"
prank,Trick,"Joke played on someone / Mischief with good humor / April foolish act"
munch,Chew,"Eating steadily / Sound of snacking continues / Nibbling along"
curio,Oddity,"Strange object collected / Cabinet displays the rare / Curiosity piece"
taupe,Gray,"Brownish gray tone / Neutral color decorates / Sophisticated shade"
glade,Clearing,"Open space in woods / Light breaks through the canopy / Forest's breathing room"
thrum,Vibrate,"Humming sound persists / Rhythmic strumming continues / Steady vibration"
oddly,Strangely,"In unusual way / Not as expected at all / Peculiar manner"
elite,Best,"Top of all the rest / Exclusive group selected / Excellence defined"
comfy,Cozy,"Comfortable state / Snug and satisfied feeling / Ease in the moment"
offer,Propose,"Putting forward gift / Suggestion made available / Opportunity"
plain,Simple,"Without decoration / Flat land stretches far / Obvious to see"
stump,Trunk,"Tree's remaining base / Politician campaigns / Puzzle that confounds"
witty,Clever,"Humor with the brain / Quick and smart remarks fly / Intelligence laughs"
blink,Wink,"Eyes close then open / Brief moment passes by / Instant of darkness"
moldy,Musty,"Fungus grows on food / Time has spoiled the freshness / Decay visible"
incur,Acquire,"Bringing upon self / Debt or consequence gained / Liability earned"
poppy,Flower,"Red petals remember / Opium derived from this / Memorial bloom"
curve,Bend,"Line deviates / Straight is not this path / Deviation smooth"
baler,Machine,"Hay compressed to bales / Farm equipment works the field / Harvest packager"
atria,Chambers,"Heart's upper rooms / Open spaces in buildings / Plural of atrium"
stilt,Pole,"Walking up on high / Shore bird's long thin legs / Elevation false"
dread,Fear,"Anticipating bad / Anxiety for what comes / Hair styled in locks"
novel,Book,"Story fiction tells / New and original found / Reading awaits"
jumpy,Nervous,"Startling easily / Anxiety shows in movement / On edge constantly"
brand,Label,"Identity marked / Burning mark on cattle / Company's name"
exile,Banish,"Sent away from home / Living in forced separation / Outcast's condition"
gnome,Dwarf,"Garden statue waits / Mythical earth dweller / Bearded little man"
undid,Reversed,"Action taken back / Past tense of undoing / Canceled what was done"
foist,Force,"Imposing unwanted / Passing off as genuine / Pushing onto others"
nervy,Bold,"Courage or audacity / Tending to be anxious / Showing some nerve"
modal,Type,"Of a mode or form / Verb auxiliary kind / Statistical measure"
loris,Primate,"Slow moving creature / Nocturnal primate creeps / Big eyes in the dark"
sword,Blade,"Steel weapon swings / Combat in the ancient times / Knighting ceremony"
blank,Empty,"Nothing fills the space / Expression showing nothing / Form awaiting entry"
tizzy,Frenzy,"Worked up state of mind / Agitation runs high / Nervous excitement"
